Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Vicent,male,98,1301,Mathematics,2017,April,,Arxiv
Ben,male,97,73526,Mathematics,2017,April,,Arxiv
Alberto,male,99,73988,Mathematics,2017,April,,Arxiv
Michael,male,99,211741,Mathematics,2017,April,,Arxiv
Maciej,male,100,14358,Mathematics,2017,April,,Arxiv
V.,male,67,354,Mathematics,2017,April,,Arxiv
William,male,99,67797,Mathematics,2017,April,,Arxiv
Cyril,male,98,21612,Mathematics,2017,April,,Arxiv
Jake,male,98,19342,Mathematics,2017,April,,Arxiv
Rocío,female,99,2542,Mathematics,2017,April,,Arxiv
Andrea,female,54,161059,Mathematics,2017,April,,Arxiv
Ivana,female,97,28763,Mathematics,2017,April,,Arxiv
Alexis,male,77,31202,Mathematics,2017,April,,Arxiv
Riddhipratim,male,75,4,Mathematics,2017,April,,Arxiv
Zhenning,male,86,14,Mathematics,2017,April,,Arxiv
G.,male,76,810,Mathematics,2017,April,,Arxiv
Grigory,male,99,366,Mathematics,2017,April,,Arxiv
S.,male,64,1577,Mathematics,2017,April,,Arxiv
Kostiantyn,male,100,61,Mathematics,2017,April,,Arxiv
Oliver,male,98,22853,Mathematics,2017,April,,Arxiv
Markus,male,99,30782,Mathematics,2017,April,,Arxiv
Angel,male,100,27062,Mathematics,2017,April,,Arxiv
Juan,male,98,106011,Mathematics,2017,April,,Arxiv
Joël,male,98,2142,Mathematics,2017,April,,Arxiv
Thomas,male,99,129177,Mathematics,2017,April,,Arxiv
Alexander,male,99,56237,Mathematics,2017,April,,Arxiv
Maitreyee,female,99,78,Mathematics,2017,April,,Arxiv
Jed,male,96,1420,Mathematics,2017,April,,Arxiv
Amir,male,98,33635,Mathematics,2017,April,,Arxiv
Thomas,male,99,129177,Mathematics,2017,April,,Arxiv
Alexander,male,99,56237,Mathematics,2017,April,,Arxiv
Anastasios,male,99,608,Mathematics,2017,April,,Arxiv
Isaac,male,99,21035,Mathematics,2017,April,,Arxiv
Enrico,male,99,21620,Mathematics,2017,April,,Arxiv
R.,male,78,1085,Mathematics,2017,April,,Arxiv
Tommaso,male,99,7442,Mathematics,2017,April,,Arxiv
Alexandru,male,99,5316,Mathematics,2017,April,,Arxiv
Phillip,male,99,9441,Mathematics,2017,April,,Arxiv
Ehab,male,99,4669,Mathematics,2017,April,,Arxiv
Qiyang,male,75,4,Mathematics,2017,April,,Arxiv
Brian,male,99,69588,Mathematics,2017,April,,Arxiv
Zhaoyang,male,99,101,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
S.,male,64,1577,Mathematics,2017,April,,Arxiv
Shihua,male,54,13,Mathematics,2017,April,,Arxiv
Shinji,male,98,563,Mathematics,2017,April,,Arxiv
Benjamin,male,99,50718,Mathematics,2017,April,,Arxiv
Kevin,male,99,140160,Mathematics,2017,April,,Arxiv
Peigen,male,75,4,Mathematics,2017,April,,Arxiv
Salah,male,97,15178,Mathematics,2017,April,,Arxiv
Cristina,female,98,70974,Mathematics,2017,April,,Arxiv
Umberto,male,99,6217,Mathematics,2017,April,,Arxiv
Umberto,male,99,6217,Mathematics,2017,April,,Arxiv
Sander,male,98,4407,Mathematics,2017,April,,Arxiv
Mathias,male,99,14455,Mathematics,2017,April,,Arxiv
Christopher,male,99,55041,Mathematics,2017,April,,Arxiv
Eugenio,male,99,6743,Mathematics,2017,April,,Arxiv
Yue,female,58,1014,Mathematics,2017,April,,Arxiv
Matthew,male,100,51412,Mathematics,2017,April,,Arxiv
Pierre,male,99,64439,Mathematics,2017,April,,Arxiv
Albert,male,98,31368,Mathematics,2017,April,,Arxiv
Raymond,male,99,20118,Mathematics,2017,April,,Arxiv
Yongpeng,male,100,5,Mathematics,2017,April,,Arxiv
Andreas,male,99,44818,Mathematics,2017,April,,Arxiv
Giulio,male,99,10841,Mathematics,2017,April,,Arxiv
Joel,male,99,40697,Mathematics,2017,April,,Arxiv
Hanaa,female,97,1580,Mathematics,2017,April,,Arxiv
Anindya,male,78,699,Mathematics,2017,April,,Arxiv
Ganggang,male,86,14,Mathematics,2017,April,,Arxiv
Anton,male,99,24300,Mathematics,2017,April,,Arxiv
Anil,male,99,21766,Mathematics,2017,April,,Arxiv
Xavier,male,99,27038,Mathematics,2017,April,,Arxiv
Rod,male,98,4630,Mathematics,2017,April,,Arxiv
Parangama,female,75,4,Mathematics,2017,April,,Arxiv
Motohiro,male,100,44,Mathematics,2017,April,,Arxiv
Matthew,male,100,51412,Mathematics,2017,April,,Arxiv
Liron,male,55,215,Mathematics,2017,April,,Arxiv
Sundeep,male,98,654,Mathematics,2017,April,,Arxiv
O.,male,77,177,Mathematics,2017,April,,Arxiv
Jerod,male,100,2127,Mathematics,2017,April,,Arxiv
Le,male,68,8970,Mathematics,2017,April,,Arxiv
Jie,male,61,1651,Mathematics,2017,April,,Arxiv
Stephan,male,99,19941,Mathematics,2017,April,,Arxiv
Marco,male,99,133237,Mathematics,2017,April,,Arxiv
Amirhossein,male,99,745,Mathematics,2017,April,,Arxiv
Amirhossein,male,99,745,Mathematics,2017,April,,Arxiv
Amirhossein,male,99,745,Mathematics,2017,April,,Arxiv
Angel,male,100,27062,Mathematics,2017,April,,Arxiv
Majid,male,98,10746,Mathematics,2017,April,,Arxiv
Éric,male,99,2460,Mathematics,2017,April,,Arxiv
Yusuke,male,99,1232,Mathematics,2017,April,,Arxiv
Amitalok,male,75,4,Mathematics,2017,April,,Arxiv
Arnauld,male,99,365,Mathematics,2017,April,,Arxiv
Roman,male,100,7094,Mathematics,2017,April,,Arxiv
Raphael,male,99,22692,Mathematics,2017,April,,Arxiv
Jayce,male,99,9214,Mathematics,2017,April,,Arxiv
Tuvi,male,100,7,Mathematics,2017,April,,Arxiv
Niranjan,male,100,2165,Mathematics,2017,April,,Arxiv
Manuel,male,99,96874,Mathematics,2017,April,,Arxiv
Maciej,male,100,14358,Mathematics,2017,April,,Arxiv
Tiziana,female,98,7592,Mathematics,2017,April,,Arxiv
Junjiro,male,100,3,Mathematics,2017,April,,Arxiv
O.,male,77,177,Mathematics,2017,April,,Arxiv
Anna,female,98,184558,Mathematics,2017,April,,Arxiv
Albrecht,male,97,237,Mathematics,2017,April,,Arxiv
Fritz,male,96,3044,Mathematics,2017,April,,Arxiv
Selman,male,96,3165,Mathematics,2017,April,,Arxiv
Dmitri,male,99,1269,Mathematics,2017,April,,Arxiv
Yongpeng,male,100,5,Mathematics,2017,April,,Arxiv
Samuel,male,99,59149,Mathematics,2017,April,,Arxiv
Richard,male,99,97659,Mathematics,2017,April,,Arxiv
Willian,male,99,4520,Mathematics,2017,April,,Arxiv
Mostafa,male,98,19561,Mathematics,2017,April,,Arxiv
Davide,male,99,46537,Mathematics,2017,April,,Arxiv
Arnaud,male,98,25142,Mathematics,2017,April,,Arxiv
Matthias,male,100,17148,Mathematics,2017,April,,Arxiv
Martin,male,98,139211,Mathematics,2017,April,,Arxiv
Martin,male,98,139211,Mathematics,2017,April,,Arxiv
Marshall,male,98,2759,Mathematics,2017,April,,Arxiv
Ewan,male,98,944,Mathematics,2017,April,,Arxiv
Gautam,male,100,4304,Mathematics,2017,April,,Arxiv
Leonor,female,96,2820,Mathematics,2017,April,,Arxiv
Tomo,male,85,1276,Mathematics,2017,April,,Arxiv
Rodrigo,male,99,36660,Mathematics,2017,April,,Arxiv
Riddhipratim,male,75,4,Mathematics,2017,April,,Arxiv
Guido,male,99,10286,Mathematics,2017,April,,Arxiv
Zhi,male,79,379,Mathematics,2017,April,,Arxiv
Laura,female,98,163073,Mathematics,2017,April,,Arxiv
Maneesh,male,100,785,Mathematics,2017,April,,Arxiv
Cristina,female,98,70974,Mathematics,2017,April,,Arxiv
Igor,male,99,31134,Mathematics,2017,April,,Arxiv
Carlos,male,99,174998,Mathematics,2017,April,,Arxiv
Thang,male,96,2258,Mathematics,2017,April,,Arxiv
Nagaraj,male,99,1360,Mathematics,2017,April,,Arxiv
Olga,female,98,42388,Mathematics,2017,April,,Arxiv
Pavel,male,98,48181,Mathematics,2017,April,,Arxiv
Yong,male,87,2262,Mathematics,2017,April,,Arxiv
Ben,male,97,73526,Mathematics,2017,April,,Arxiv
Chuang,male,72,158,Mathematics,2017,April,,Arxiv
Dragan,male,98,7224,Mathematics,2017,April,,Arxiv
Valentina,female,99,53479,Mathematics,2017,April,,Arxiv
Katerina,female,99,11366,Mathematics,2017,April,,Arxiv
Martin,male,98,139211,Mathematics,2017,April,,Arxiv
Kai,male,96,28964,Mathematics,2017,April,,Arxiv
Megan,female,99,21742,Mathematics,2017,April,,Arxiv
Ana,female,97,141747,Mathematics,2017,April,,Arxiv
Arès,male,100,7,Mathematics,2017,April,,Arxiv
Sharif,male,98,1848,Mathematics,2017,April,,Arxiv
Yongfa,male,100,4,Mathematics,2017,April,,Arxiv
Sama,female,74,2059,Mathematics,2017,April,,Arxiv
Daniel,male,99,257742,Mathematics,2017,April,,Arxiv
R.,male,78,1085,Mathematics,2017,April,,Arxiv
Ashok,male,100,12914,Mathematics,2017,April,,Arxiv
A.,male,71,2092,Mathematics,2017,April,,Arxiv
Albert,male,98,31368,Mathematics,2017,April,,Arxiv
Matthew,male,100,51412,Mathematics,2017,April,,Arxiv
Trevor,male,99,10360,Mathematics,2017,April,,Arxiv
Toshiyuki,male,100,285,Mathematics,2017,April,,Arxiv
Yue,female,58,1014,Mathematics,2017,April,,Arxiv
Toshiyuki,male,100,285,Mathematics,2017,April,,Arxiv
Toshiyuki,male,100,285,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
Feihu,male,100,7,Mathematics,2017,April,,Arxiv
Toshiyuki,male,100,285,Mathematics,2017,April,,Arxiv
Raz,male,84,999,Mathematics,2017,April,,Arxiv
Shachar,male,82,88,Mathematics,2017,April,,Arxiv
W.,male,80,260,Mathematics,2017,April,,Arxiv
Adel,male,95,22383,Mathematics,2017,April,,Arxiv
Kentaro,male,100,403,Mathematics,2017,April,,Arxiv
Nirupam,male,99,152,Mathematics,2017,April,,Arxiv
Hiromichi,male,98,63,Mathematics,2017,April,,Arxiv
Taku,male,97,649,Mathematics,2017,April,,Arxiv
Peter,male,99,146529,Mathematics,2017,April,,Arxiv
Hongjie,male,69,29,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
Kotaro,male,100,236,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
Xiaorui,male,56,18,Mathematics,2017,April,,Arxiv
Feng,male,81,1386,Mathematics,2017,April,,Arxiv
Peng,male,84,1353,Mathematics,2017,April,,Arxiv
Wenfei,male,56,18,Mathematics,2017,April,,Arxiv
Nikolaos,male,99,926,Mathematics,2017,April,,Arxiv
Hancheng,male,100,4,Mathematics,2017,April,,Arxiv
Wenfei,male,56,18,Mathematics,2017,April,,Arxiv
Wei,male,73,4003,Mathematics,2017,April,,Arxiv
Laurent,male,97,55808,Mathematics,2017,April,,Arxiv
Sonja,female,98,10955,Mathematics,2017,April,,Arxiv
Ali,male,94,240857,Mathematics,2017,April,,Arxiv
Taku,male,97,649,Mathematics,2017,April,,Arxiv
Fabien,male,98,21300,Mathematics,2017,April,,Arxiv
Nir,male,94,659,Mathematics,2017,April,,Arxiv
A.,male,71,2092,Mathematics,2017,April,,Arxiv
Alberto,male,99,73988,Mathematics,2017,April,,Arxiv
Yin,female,56,1172,Mathematics,2017,April,,Arxiv
Zhaonan,male,75,4,Mathematics,2017,April,,Arxiv
Yuki,female,62,3972,Mathematics,2017,April,,Arxiv
Ilya,male,97,3968,Mathematics,2017,April,,Arxiv
Martina,female,99,62606,Mathematics,2017,April,,Arxiv
Dmitry,male,100,8556,Mathematics,2017,April,,Arxiv
Matteo,male,99,45472,Mathematics,2017,April,,Arxiv
Matias,male,99,10729,Mathematics,2017,April,,Arxiv
Zahra,female,97,7191,Mathematics,2017,April,,Arxiv
Beatrice,female,98,19496,Mathematics,2017,April,,Arxiv
Hoai-Minh,male,72,6991,Mathematics,2017,April,,Arxiv
Lassi,male,90,176,Mathematics,2017,April,,Arxiv
Patrick,male,99,118290,Mathematics,2017,April,,Arxiv
Moritz,male,99,1782,Mathematics,2017,April,,Arxiv
Pau,male,67,4058,Mathematics,2017,April,,Arxiv
Viktor,male,98,14163,Mathematics,2017,April,,Arxiv
Xiaowen,female,67,67,Mathematics,2017,April,,Arxiv
Maria,female,97,245074,Mathematics,2017,April,,Arxiv
Franziska,female,98,3237,Mathematics,2017,April,,Arxiv
Hsueh-Yung,male,87,1155,Mathematics,2017,April,,Arxiv
Momonari,female,75,4,Mathematics,2017,April,,Arxiv
Purbita,female,100,13,Mathematics,2017,April,,Arxiv
Felix,male,98,24864,Mathematics,2017,April,,Arxiv
Michael,male,99,211741,Mathematics,2017,April,,Arxiv
John,male,99,219085,Mathematics,2017,April,,Arxiv
Luigi,male,99,39705,Mathematics,2017,April,,Arxiv
Zoe,female,95,9419,Mathematics,2017,April,,Arxiv
Michael,male,99,211741,Mathematics,2017,April,,Arxiv
Mohammad,male,99,47588,Mathematics,2017,April,,Arxiv
Faruk,male,97,16313,Mathematics,2017,April,,Arxiv
Steffen,male,99,6430,Mathematics,2017,April,,Arxiv
Neelakantan,male,96,27,Mathematics,2017,April,,Arxiv
Andre,male,97,49457,Mathematics,2017,April,,Arxiv
Alexei,male,98,1403,Mathematics,2017,April,,Arxiv
Eduard,male,99,6833,Mathematics,2017,April,,Arxiv
Aleksey,male,99,2810,Mathematics,2017,April,,Arxiv
A.,male,71,2092,Mathematics,2017,April,,Arxiv
Rabia,female,91,5790,Mathematics,2017,April,,Arxiv
Saminathan,male,100,56,Mathematics,2017,April,,Arxiv
J.,male,82,2236,Mathematics,2017,April,,Arxiv
J.,male,82,2236,Mathematics,2017,April,,Arxiv
Kuldeep,male,99,4692,Mathematics,2017,April,,Arxiv
Adem,male,96,28723,Mathematics,2017,April,,Arxiv
Mehar,male,76,413,Mathematics,2017,April,,Arxiv
Béchir,male,100,96,Mathematics,2017,April,,Arxiv
Jonathan,male,99,84386,Mathematics,2017,April,,Arxiv
Camille,female,84,20218,Mathematics,2017,April,,Arxiv
Montacer,male,100,29,Mathematics,2017,April,,Arxiv
Agnieszka,female,98,37758,Mathematics,2017,April,,Arxiv
Julian,male,95,24021,Mathematics,2017,April,,Arxiv
Grégoire,male,98,1071,Mathematics,2017,April,,Arxiv
Jan,male,92,104026,Mathematics,2017,April,,Arxiv
Robert,male,99,145540,Mathematics,2017,April,,Arxiv
Alexander,male,99,56237,Mathematics,2017,April,,Arxiv
Jason,male,99,76567,Mathematics,2017,April,,Arxiv
Wissem,male,85,1909,Mathematics,2017,April,,Arxiv
Nina,female,98,42386,Mathematics,2017,April,,Arxiv
Caio,male,99,4421,Mathematics,2017,April,,Arxiv
Thierry,male,98,41754,Mathematics,2017,April,,Arxiv
Peng,male,84,1353,Mathematics,2017,April,,Arxiv
Johannes,male,99,7870,Mathematics,2017,April,,Arxiv
Priya,female,96,10567,Mathematics,2017,April,,Arxiv
Karoly,male,94,356,Mathematics,2017,April,,Arxiv
François,male,99,16142,Mathematics,2017,April,,Arxiv
Mangal,male,90,358,Mathematics,2017,April,,Arxiv
Soham,male,99,854,Mathematics,2017,April,,Arxiv
Axel,male,98,15264,Mathematics,2017,April,,Arxiv
Haim,male,99,435,Mathematics,2017,April,,Arxiv
Mikael,male,99,11092,Mathematics,2017,April,,Arxiv
James,male,99,131879,Mathematics,2017,April,,Arxiv
Jingyu,male,59,83,Mathematics,2017,April,,Arxiv
Xiaonan,female,51,39,Mathematics,2017,April,,Arxiv
Tim,male,99,52554,Mathematics,2017,April,,Arxiv
Askar,male,99,534,Mathematics,2017,April,,Arxiv
Avner,male,99,161,Mathematics,2017,April,,Arxiv
Jiachun,female,57,7,Mathematics,2017,April,,Arxiv
Ivan,male,99,80498,Mathematics,2017,April,,Arxiv
Jesse,male,93,16259,Mathematics,2017,April,,Arxiv
Saurav,male,100,2706,Mathematics,2017,April,,Arxiv
Sandro,male,98,18578,Mathematics,2017,April,,Arxiv
Jordan,male,88,35943,Mathematics,2017,April,,Arxiv
Shu,male,60,982,Mathematics,2017,April,,Arxiv
Liliana,female,99,26940,Mathematics,2017,April,,Arxiv
Richard,male,99,97659,Mathematics,2017,April,,Arxiv
Aneta,female,98,16239,Mathematics,2017,April,,Arxiv
Yoichiro,male,100,52,Mathematics,2017,April,,Arxiv
Quentin,male,99,23008,Mathematics,2017,April,,Arxiv
Anton,male,99,24300,Mathematics,2017,April,,Arxiv
Stephen,male,99,46085,Mathematics,2017,April,,Arxiv
Hongxing,male,95,19,Mathematics,2017,April,,Arxiv
Hjalmar,male,100,125,Mathematics,2017,April,,Arxiv
Indu,female,91,1093,Mathematics,2017,April,,Arxiv
Román,male,98,341,Mathematics,2017,April,,Arxiv
William,male,99,67797,Mathematics,2017,April,,Arxiv
Xiaogang,male,100,46,Mathematics,2017,April,,Arxiv
Xiaogang,male,100,46,Mathematics,2017,April,,Arxiv
Xiaogang,male,100,46,Mathematics,2017,April,,Arxiv
Tsuyoshi,male,99,458,Mathematics,2017,April,,Arxiv
Wu-Yi,male,65,2572,Mathematics,2017,April,,Arxiv
Yandong,male,100,13,Mathematics,2017,April,,Arxiv
Akil,male,96,786,Mathematics,2017,April,,Arxiv
Georgios,male,99,1597,Mathematics,2017,April,,Arxiv
Mohammad,male,99,47588,Mathematics,2017,April,,Arxiv
Trivikram,male,100,47,Mathematics,2017,April,,Arxiv
Yair,male,100,3538,Mathematics,2017,April,,Arxiv
Saba,female,80,3433,Mathematics,2017,April,,Arxiv
Niko,male,96,14107,Mathematics,2017,April,,Arxiv
Christophe,male,98,60690,Mathematics,2017,April,,Arxiv
Winfried,male,99,580,Mathematics,2017,April,,Arxiv
Vitor,male,99,15338,Mathematics,2017,April,,Arxiv
Zoltán,male,100,11496,Mathematics,2017,April,,Arxiv
Boštjan,male,100,541,Mathematics,2017,April,,Arxiv
Grégoire,male,98,1071,Mathematics,2017,April,,Arxiv
Avetik,male,100,15,Mathematics,2017,April,,Arxiv
Zhaowei,male,90,20,Mathematics,2017,April,,Arxiv
Anna,female,98,184558,Mathematics,2017,April,,Arxiv
Yaping,female,77,53,Mathematics,2017,April,,Arxiv
Cesare,male,99,3906,Mathematics,2017,April,,Arxiv
Maki,female,50,1768,Mathematics,2017,April,,Arxiv
E.,male,64,609,Mathematics,2017,April,,Arxiv
Ioannis,male,99,2092,Mathematics,2017,April,,Arxiv
Daniel,male,99,257742,Mathematics,2017,April,,Arxiv
Konrad,male,100,7427,Mathematics,2017,April,,Arxiv
Dmitry,male,100,8556,Mathematics,2017,April,,Arxiv
Siegfried,male,99,1551,Mathematics,2017,April,,Arxiv
Andreas,male,99,44818,Mathematics,2017,April,,Arxiv
Dmitri,male,99,1269,Mathematics,2017,April,,Arxiv
Jon,male,99,32478,Mathematics,2017,April,,Arxiv
Robert,male,99,145540,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
Kai,male,96,28964,Mathematics,2017,April,,Arxiv
Javier,male,99,67247,Mathematics,2017,April,,Arxiv
Andreas,male,99,44818,Mathematics,2017,April,,Arxiv
G.,male,76,810,Mathematics,2017,April,,Arxiv
Andrew,male,99,82448,Mathematics,2017,April,,Arxiv
Soojin,female,91,121,Mathematics,2017,April,,Arxiv
Angelica,female,98,14919,Mathematics,2017,April,,Arxiv
Matthias,male,100,17148,Mathematics,2017,April,,Arxiv
Szymon,male,100,6650,Mathematics,2017,April,,Arxiv
Marie-Christine,female,98,2146,Mathematics,2017,April,,Arxiv
Gabriele,male,83,20770,Mathematics,2017,April,,Arxiv
Jiayin,female,82,38,Mathematics,2017,April,,Arxiv
Aleksey,male,99,2810,Mathematics,2017,April,,Arxiv
Victoria,female,98,33384,Mathematics,2017,April,,Arxiv
S.,male,64,1577,Mathematics,2017,April,,Arxiv
Petra,female,98,52588,Mathematics,2017,April,,Arxiv
Bernadett,female,98,1371,Mathematics,2017,April,,Arxiv
Martin,male,98,139211,Mathematics,2017,April,,Arxiv
Monica,female,98,56741,Mathematics,2017,April,,Arxiv
Eugene,male,97,9688,Mathematics,2017,April,,Arxiv
Motoki,male,99,109,Mathematics,2017,April,,Arxiv
Sarah,female,98,127402,Mathematics,2017,April,,Arxiv
Cyril,male,98,21612,Mathematics,2017,April,,Arxiv
Brian,male,99,69588,Mathematics,2017,April,,Arxiv
Kathrin,female,98,3502,Mathematics,2017,April,,Arxiv
Sho,male,78,1320,Mathematics,2017,April,,Arxiv
Jörg,male,99,6663,Mathematics,2017,April,,Arxiv
A.,male,71,2092,Mathematics,2017,April,,Arxiv
Nassif,male,95,141,Mathematics,2017,April,,Arxiv
Sean,male,99,37072,Mathematics,2017,April,,Arxiv
Motoki,male,99,109,Mathematics,2017,April,,Arxiv
Yonah,male,93,154,Mathematics,2017,April,,Arxiv
Jiri,male,98,7717,Mathematics,2017,April,,Arxiv
Thiago,male,100,16887,Mathematics,2017,April,,Arxiv
Dustin,male,100,8378,Mathematics,2017,April,,Arxiv
Kevin,male,99,140160,Mathematics,2017,April,,Arxiv
Jiayu,female,65,49,Mathematics,2017,April,,Arxiv
Ahmed,male,98,156410,Mathematics,2017,April,,Arxiv
Caroline,female,98,47275,Mathematics,2017,April,,Arxiv
Jeffrey,male,100,19324,Mathematics,2017,April,,Arxiv
Oliver,male,98,22853,Mathematics,2017,April,,Arxiv
Rupert,male,98,1040,Mathematics,2017,April,,Arxiv
Li,female,53,4165,Mathematics,2017,April,,Arxiv
Vít,male,98,1556,Mathematics,2017,April,,Arxiv
Panupong,male,99,239,Mathematics,2017,April,,Arxiv
Jian,male,89,1215,Mathematics,2017,April,,Arxiv
Mina,female,88,18003,Mathematics,2017,April,,Arxiv
Arthur,male,99,20561,Mathematics,2017,April,,Arxiv
Vladimir,male,99,21639,Mathematics,2017,April,,Arxiv
Katarina,female,98,7875,Mathematics,2017,April,,Arxiv
Sarah,female,98,127402,Mathematics,2017,April,,Arxiv
Jinlong,male,100,79,Mathematics,2017,April,,Arxiv
James,male,99,131879,Mathematics,2017,April,,Arxiv
George,male,99,63411,Mathematics,2017,April,,Arxiv
Ayato,male,87,54,Mathematics,2017,April,,Arxiv
Toshiyasu,male,100,14,Mathematics,2017,April,,Arxiv
Nishad,male,99,641,Mathematics,2017,April,,Arxiv
Yi-Zheng,male,67,2289,Mathematics,2017,April,,Arxiv
Makoto,male,95,1208,Mathematics,2017,April,,Arxiv
Makoto,male,95,1208,Mathematics,2017,April,,Arxiv
Makoto,male,95,1208,Mathematics,2017,April,,Arxiv
Ajay,male,100,20729,Mathematics,2017,April,,Arxiv
Zahra,female,97,7191,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
,,,,Mathematics,2017,April,,Arxiv
Oliver,male,98,22853,Mathematics,2017,April,,Arxiv
Jangwon,male,100,40,Mathematics,2017,April,,Arxiv
Attila,male,99,14128,Mathematics,2017,April,,Arxiv
Nihal,female,80,4409,Mathematics,2017,April,,Arxiv
Nicholas,male,100,21206,Mathematics,2017,April,,Arxiv
Thomas,male,99,129177,Mathematics,2017,April,,Arxiv
Noam,male,90,772,Mathematics,2017,April,,Arxiv
Dorothee,female,98,1417,Mathematics,2017,April,,Arxiv
Lana,female,97,7147,Mathematics,2017,April,,Arxiv
Andreas,male,99,44818,Mathematics,2017,April,,Arxiv
A.,male,71,2092,Mathematics,2017,April,,Arxiv
Caijun,male,100,3,Mathematics,2017,April,,Arxiv
Maurizio,male,99,24776,Mathematics,2017,April,,Arxiv
Nozomu,male,96,46,Mathematics,2017,April,,Arxiv
Agnieszka,female,98,37758,Mathematics,2017,April,,Arxiv
Timothy,male,99,15778,Mathematics,2017,April,,Arxiv
Nacira,female,95,177,Mathematics,2017,April,,Arxiv
Shengwen,male,88,8,Mathematics,2017,April,,Arxiv
Shiro,male,64,507,Mathematics,2017,April,,Arxiv
Marco,male,99,133237,Mathematics,2017,April,,Arxiv
Ole,male,94,2972,Mathematics,2017,April,,Arxiv
