Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Mario,male,99,112267,COVID,2020,April,C,Medrxiv
Akshaya,female,72,675,COVID,2020,April,C,Medrxiv
Xudan,male,75,4,COVID,2020,April,C,Medrxiv
Feng,male,81,1386,COVID,2020,April,C,Medrxiv
Hamid,male,98,26452,COVID,2020,April,C,Medrxiv
Hamid,male,98,26452,COVID,2020,April,C,Medrxiv
Stefano,male,99,56062,COVID,2020,April,C,Medrxiv
Nancy,female,98,35222,COVID,2020,April,C,Medrxiv
Simon,male,98,57458,COVID,2020,April,C,Medrxiv
Pramit,male,98,181,COVID,2020,April,C,Medrxiv
Brhane,male,94,36,COVID,2020,April,C,Medrxiv
Anatoly,male,100,987,COVID,2020,April,C,Medrxiv
Fabrizio,male,99,20351,COVID,2020,April,C,Medrxiv
T.,male,69,788,COVID,2020,April,C,Medrxiv
Rashmi,female,95,3580,COVID,2020,April,C,Medrxiv
Ignazio,male,99,2367,COVID,2020,April,C,Medrxiv
Santosh,male,99,13576,COVID,2020,April,C,Medrxiv
Ignazio,male,99,2367,COVID,2020,April,C,Medrxiv
David,male,99,381770,COVID,2020,April,C,Medrxiv
Mark,male,100,48064,COVID,2020,April,C,Medrxiv
Zi,male,59,409,COVID,2020,April,C,Medrxiv
Wei,male,73,4003,COVID,2020,April,C,Medrxiv
Samit,male,99,338,COVID,2020,April,C,Medrxiv
Arni,male,55,468,COVID,2020,April,C,Medrxiv
Renato,male,99,18510,COVID,2020,April,C,Medrxiv
Pedro,male,99,109853,COVID,2020,April,C,Medrxiv
Chuanliang,male,75,4,COVID,2020,April,C,Medrxiv
Jennifer,female,98,88317,COVID,2020,April,C,Medrxiv
Wei,male,73,4003,COVID,2020,April,C,Medrxiv
Amar,male,95,11563,COVID,2020,April,C,Medrxiv
Marco,male,99,133237,COVID,2020,April,C,Medrxiv
Xianfei,male,75,4,COVID,2020,April,C,Medrxiv
Qianling,female,100,3,COVID,2020,April,C,Medrxiv
Yelei,male,67,3,COVID,2020,April,C,Medrxiv
Mark,male,100,48064,COVID,2020,April,C,Medrxiv
Hassaan,male,99,392,COVID,2020,April,C,Medrxiv
Xufei,male,78,9,COVID,2020,April,C,Medrxiv
Bangbo,male,75,4,COVID,2020,April,C,Medrxiv
Angkana,female,98,162,COVID,2020,April,C,Medrxiv
Alain,male,98,53597,COVID,2020,April,C,Medrxiv
Svenja,female,98,1874,COVID,2020,April,C,Medrxiv
Mingming,female,53,146,COVID,2020,April,C,Medrxiv
Elizabeth,female,99,44677,COVID,2020,April,C,Medrxiv
Sandipan,male,100,421,COVID,2020,April,C,Medrxiv
Mohammad,male,99,47588,COVID,2020,April,C,Medrxiv
Sai,male,86,10205,COVID,2020,April,C,Medrxiv
Jonathan,male,99,84386,COVID,2020,April,C,Medrxiv
Perikles,male,95,19,COVID,2020,April,C,Medrxiv
Eyal,male,99,648,COVID,2020,April,C,Medrxiv
Ignacio,male,99,11529,COVID,2020,April,C,Medrxiv
Chi,female,58,2952,COVID,2020,April,C,Medrxiv
Tiantian,female,71,117,COVID,2020,April,C,Medrxiv
Calistus,male,99,93,COVID,2020,April,C,Medrxiv
Rahul,male,100,44776,COVID,2020,April,C,Medrxiv
Yusheng,male,94,36,COVID,2020,April,C,Medrxiv
Sally,female,97,12522,COVID,2020,April,C,Medrxiv
Ermengol,male,100,7,COVID,2020,April,C,Medrxiv
Sharmistha,female,100,236,COVID,2020,April,C,Medrxiv
Amitava,male,100,419,COVID,2020,April,C,Medrxiv
Jianfeng,male,97,95,COVID,2020,April,C,Medrxiv
Alexander,male,99,56237,COVID,2020,April,C,Medrxiv
Fasihul,male,100,6,COVID,2020,April,C,Medrxiv
Oyelola,male,65,26,COVID,2020,April,C,Medrxiv
Yong-An,male,59,7851,COVID,2020,April,C,Medrxiv
Swaminathan,male,100,283,COVID,2020,April,C,Medrxiv
Gerry,male,92,6065,COVID,2020,April,C,Medrxiv
Anthony,male,99,85303,COVID,2020,April,C,Medrxiv
Grant,male,100,19022,COVID,2020,April,C,Medrxiv
Dan,male,97,61524,COVID,2020,April,C,Medrxiv
Andrew,male,99,82448,COVID,2020,April,C,Medrxiv
Nalinie,female,100,17,COVID,2020,April,C,Medrxiv
Zhichao,male,87,38,COVID,2020,April,C,Medrxiv
Joseph,male,99,63161,COVID,2020,April,C,Medrxiv
Yabing,unknown,50,4,COVID,2020,April,C,Medrxiv
Zhongji,male,100,5,COVID,2020,April,C,Medrxiv
Sehj,female,75,4,COVID,2020,April,C,Medrxiv
Saban,male,96,1641,COVID,2020,April,C,Medrxiv
Jane,female,97,30423,COVID,2020,April,C,Medrxiv
Britta,female,98,1929,COVID,2020,April,C,Medrxiv
Yanshuo,male,75,4,COVID,2020,April,C,Medrxiv
Gustav,male,98,2517,COVID,2020,April,C,Medrxiv
Alexander,male,99,56237,COVID,2020,April,C,Medrxiv
Kate,female,98,27239,COVID,2020,April,C,Medrxiv
Laura,female,98,163073,COVID,2020,April,C,Medrxiv
Emma,female,91,44680,COVID,2020,April,C,Medrxiv
Md,male,97,11102,COVID,2020,April,C,Medrxiv
Kenichiro,male,100,113,COVID,2020,April,C,Medrxiv
Amy,female,98,42632,COVID,2020,April,C,Medrxiv
Rachel,female,98,41104,COVID,2020,April,C,Medrxiv
Amy,female,98,42632,COVID,2020,April,C,Medrxiv
Laurent,male,97,55808,COVID,2020,April,C,Medrxiv
Qingyang,male,74,23,COVID,2020,April,C,Medrxiv
Tim,male,99,52554,COVID,2020,April,C,Medrxiv
Amirhossein,male,99,745,COVID,2020,April,C,Medrxiv
Gareth,male,99,5798,COVID,2020,April,C,Medrxiv
Vishwesh,male,100,111,COVID,2020,April,C,Medrxiv
Igor,male,99,31134,COVID,2020,April,C,Medrxiv
Mark,male,100,48064,COVID,2020,April,C,Medrxiv
Daniel,male,99,257742,COVID,2020,April,C,Medrxiv
Alex,male,92,247706,COVID,2020,April,C,Medrxiv
Amrita,female,97,1875,COVID,2020,April,C,Medrxiv
Eran,male,97,697,COVID,2020,April,C,Medrxiv
Andrew,male,99,82448,COVID,2020,April,C,Medrxiv
Livio,male,98,2013,COVID,2020,April,C,Medrxiv
Hannes,male,96,3381,COVID,2020,April,C,Medrxiv
Mohammad,male,99,47588,COVID,2020,April,C,Medrxiv
Parth,male,100,3434,COVID,2020,April,C,Medrxiv
Leonid,male,99,2192,COVID,2020,April,C,Medrxiv
Meher,male,85,860,COVID,2020,April,C,Medrxiv
Ugo,male,96,4880,COVID,2020,April,C,Medrxiv
Alpana,female,99,189,COVID,2020,April,C,Medrxiv
Daniel,male,99,257742,COVID,2020,April,C,Medrxiv
Anand,male,100,13788,COVID,2020,April,C,Medrxiv
Aurora,female,98,11713,COVID,2020,April,C,Medrxiv
Matthias,male,100,17148,COVID,2020,April,C,Medrxiv
Tom,male,99,87429,COVID,2020,April,C,Medrxiv
Sarit,female,63,249,COVID,2020,April,C,Medrxiv
Youbin,female,53,17,COVID,2020,April,C,Medrxiv
Jyoti,female,88,4566,COVID,2020,April,C,Medrxiv
Yangyang,female,61,196,COVID,2020,April,C,Medrxiv
Junan,male,83,18,COVID,2020,April,C,Medrxiv
Stefan,male,98,50890,COVID,2020,April,C,Medrxiv
Destie,female,100,5,COVID,2020,April,C,Medrxiv
Carlo,male,99,35286,COVID,2020,April,C,Medrxiv
Dominik,male,98,21763,COVID,2020,April,C,Medrxiv
Jean,male,89,84089,COVID,2020,April,C,Medrxiv
Willem,male,98,4919,COVID,2020,April,C,Medrxiv
Benjamin,male,99,50718,COVID,2020,April,C,Medrxiv
Samantha,female,98,35715,COVID,2020,April,C,Medrxiv
Albert,male,98,31368,COVID,2020,April,C,Medrxiv
Roman,male,100,7094,COVID,2020,April,C,Medrxiv
Gregory,male,99,21213,COVID,2020,April,C,Medrxiv
Lei,male,59,2374,COVID,2020,April,C,Medrxiv
Anushree,female,98,429,COVID,2020,April,C,Medrxiv
Andrew,male,99,82448,COVID,2020,April,C,Medrxiv
Valentina,female,99,53479,COVID,2020,April,C,Medrxiv
Vitaly,male,99,1738,COVID,2020,April,C,Medrxiv
Seyedeh,female,75,4,COVID,2020,April,C,Medrxiv
Saranya,female,98,2107,COVID,2020,April,C,Medrxiv
Aliza,female,99,4307,COVID,2020,April,C,Medrxiv
Maximilian,male,99,5404,COVID,2020,April,C,Medrxiv
Krista,female,98,4067,COVID,2020,April,C,Medrxiv
Jing,female,75,2534,COVID,2020,April,C,Medrxiv
Laurel,female,90,1531,COVID,2020,April,C,Medrxiv
Avilash,male,100,58,COVID,2020,April,C,Medrxiv
Dipender,male,100,29,COVID,2020,April,C,Medrxiv
Kamran,male,99,6341,COVID,2020,May,C,Biorxiv
Anna,female,98,184558,COVID,2020,May,C,Biorxiv
Kenneth,male,99,20555,COVID,2020,May,C,Biorxiv
Renata,female,99,30340,COVID,2020,May,C,Biorxiv
Carmen,female,98,54029,COVID,2020,May,C,Biorxiv
Ruchir,male,100,272,COVID,2020,May,C,Biorxiv
Yanqun,female,100,4,COVID,2020,May,C,Biorxiv
Francesco,male,99,74458,COVID,2020,May,C,Biorxiv
Liqun,male,52,25,COVID,2020,May,C,Biorxiv
Guanguan,male,75,4,COVID,2020,May,C,Biorxiv
Lishuang,female,67,9,COVID,2020,May,C,Biorxiv
Zaniar,male,97,30,COVID,2020,May,C,Biorxiv
Abul,male,99,766,COVID,2020,May,C,Biorxiv
Stuart,male,99,12253,COVID,2020,May,C,Biorxiv
Wioletta,female,98,2527,COVID,2020,May,C,Biorxiv
Stephanie,female,98,66153,COVID,2020,May,C,Biorxiv
Xiaohan,female,61,57,COVID,2020,May,C,Biorxiv
Courtney,female,92,11331,COVID,2020,May,C,Biorxiv
Yuan,male,58,1657,COVID,2020,May,C,Biorxiv
Meghan,female,99,4390,COVID,2020,May,C,Biorxiv
Heidi,female,98,14491,COVID,2020,May,C,Biorxiv
Nina,female,98,42386,COVID,2020,May,C,Biorxiv
Shing,male,76,181,COVID,2020,May,C,Biorxiv
Wayne,male,99,15648,COVID,2020,May,C,Biorxiv
Alexander,male,99,56237,COVID,2020,May,C,Biorxiv
Yoriyuki,male,75,4,COVID,2020,May,C,Biorxiv
Kevin,male,99,140160,COVID,2020,May,C,Biorxiv
Sophie,female,98,54216,COVID,2020,May,C,Biorxiv
Jinkai,male,91,11,COVID,2020,May,C,Biorxiv
Yaara,female,93,43,COVID,2020,May,C,Biorxiv
Komudi,female,75,4,COVID,2020,May,C,Biorxiv
Supriya,female,90,2123,COVID,2020,May,C,Biorxiv
Islam,male,100,90,COVID,2020,May,C,Biorxiv
Mary,female,98,76726,COVID,2020,May,C,Biorxiv
Marc,male,99,77461,COVID,2020,May,C,Biorxiv
Cole,male,93,3387,COVID,2020,May,C,Biorxiv
Ho,male,76,1838,COVID,2020,May,C,Biorxiv
Antonio,male,99,180825,COVID,2020,May,C,Biorxiv
Melle,female,79,792,COVID,2020,May,C,Biorxiv
Daryl,male,94,3422,COVID,2020,May,C,Biorxiv
Jason,male,99,76567,COVID,2020,May,C,Biorxiv
Erik,male,96,31753,COVID,2020,May,C,Biorxiv
Justin,male,98,43826,COVID,2020,May,C,Biorxiv
Abigail,female,98,7631,COVID,2020,May,C,Biorxiv
Courtney,female,92,11331,COVID,2020,May,C,Biorxiv
Akhilesh,male,100,2796,COVID,2020,May,C,Biorxiv
Cecilia,female,98,18089,COVID,2020,May,C,Biorxiv
Boxiang,male,100,6,COVID,2020,May,C,Biorxiv
C?cilia,female,97,1412,COVID,2020,May,C,Biorxiv
Gyanendra,male,100,508,COVID,2020,May,C,Biorxiv
Elizabeth,female,99,44677,COVID,2020,May,C,Biorxiv
Christopher,male,99,55041,COVID,2020,May,C,Biorxiv
Michael,male,99,211741,COVID,2020,May,C,Biorxiv
Fahd,male,98,4087,COVID,2020,May,C,Biorxiv
Do?a,female,61,426,COVID,2020,May,C,Biorxiv
Jinkai,male,91,11,COVID,2020,May,C,Biorxiv
Abdoulie,male,100,333,COVID,2020,May,C,Biorxiv
Emilie,female,98,34722,COVID,2020,May,C,Biorxiv
Andrea,female,54,161059,COVID,2020,May,C,Biorxiv
Sk.,male,97,91,COVID,2020,May,C,Biorxiv
Tatsuya,male,99,739,COVID,2020,May,C,Biorxiv
Di,male,54,3384,COVID,2020,May,C,Biorxiv
Niko,male,96,14107,COVID,2020,May,C,Biorxiv
Lingli,female,97,31,COVID,2020,May,C,Biorxiv
Benjamin,male,99,50718,COVID,2020,May,C,Biorxiv
Kirill,male,100,3913,COVID,2020,May,C,Biorxiv
Sreejith,male,100,1689,COVID,2020,May,C,Biorxiv
Xiaohua,male,53,64,COVID,2020,May,C,Biorxiv
Syed,male,98,14107,COVID,2020,May,C,Biorxiv
Paul,male,99,140849,COVID,2020,May,C,Biorxiv
Dehui,male,70,10,COVID,2020,May,C,Biorxiv
Joel,male,99,40697,COVID,2020,May,C,Biorxiv
Yinghui,female,90,30,COVID,2020,May,C,Biorxiv
Dominic,male,98,9763,COVID,2020,May,C,Biorxiv
Zhesheng,male,75,4,COVID,2020,May,C,Biorxiv
Ernesto,male,99,12667,COVID,2020,May,C,Biorxiv
Kevin,male,99,140160,COVID,2020,May,C,Biorxiv
Ying,female,89,3288,COVID,2020,May,C,Biorxiv
Bo,male,85,5389,COVID,2020,May,C,Biorxiv
Catherine,female,98,41180,COVID,2020,May,C,Biorxiv
Kimberly,female,98,18985,COVID,2020,May,C,Biorxiv
Kavitha,female,97,1637,COVID,2020,May,C,Biorxiv
Tatsuya,male,99,739,COVID,2020,May,C,Biorxiv
Nurit,female,96,113,COVID,2020,May,C,Biorxiv
Anand,male,100,13788,COVID,2020,May,C,Biorxiv
Cecylia,female,99,221,COVID,2020,May,C,Biorxiv
Ching-Lin,female,58,7263,COVID,2020,May,C,Biorxiv
Hongjing,female,100,3,COVID,2020,May,C,Biorxiv
Jiya,female,91,484,COVID,2020,May,C,Biorxiv
Palash,male,99,1065,COVID,2020,May,C,Biorxiv
Yousef,male,98,7153,COVID,2020,May,C,Biorxiv
Jia,female,65,1433,COVID,2020,May,C,Biorxiv
Sayantan,male,100,630,COVID,2020,May,C,Biorxiv
Shaolei,male,100,4,COVID,2020,May,C,Biorxiv
Sanchita,female,98,369,COVID,2020,May,C,Biorxiv
A.,male,71,2092,COVID,2020,May,C,Biorxiv
Ortensia,female,99,76,COVID,2020,May,C,Biorxiv
Md.,male,99,1890,COVID,2020,May,C,Biorxiv
Renu,female,94,1639,COVID,2020,May,C,Biorxiv
Alexander,male,99,56237,COVID,2020,May,C,Biorxiv
Sandeep,male,99,24024,COVID,2020,May,C,Biorxiv
Matthias,male,100,17148,COVID,2020,May,C,Biorxiv
Edward,male,99,24073,COVID,2020,May,C,Biorxiv
Xiaoyu,female,56,275,COVID,2020,May,C,Biorxiv
Pascal,male,98,53481,COVID,2020,May,C,Biorxiv
S.,male,64,1577,COVID,2020,May,C,Biorxiv
Niina,female,97,700,COVID,2020,May,C,Biorxiv
Darawan,female,62,68,COVID,2020,May,C,Biorxiv
Scott,male,100,48262,COVID,2020,May,C,Biorxiv
Yiwen,female,69,134,COVID,2020,May,C,Biorxiv
Ang,female,53,1491,COVID,2020,May,C,Biorxiv
Alexandre,male,99,52132,COVID,2020,May,C,Biorxiv
Ana,female,97,141747,COVID,2020,May,C,Biorxiv
Bahire,female,95,19,COVID,2020,May,C,Biorxiv
Robert,male,99,145540,COVID,2020,May,C,Biorxiv
M.,male,73,3216,COVID,2020,May,C,Biorxiv
Praveen,male,100,15182,COVID,2020,May,C,Biorxiv
Sara,female,98,153041,COVID,2020,May,C,Biorxiv
Xiangyang,male,90,29,COVID,2020,May,C,Biorxiv
Olivier,male,99,50237,COVID,2020,May,C,Biorxiv
Chenjian,male,100,3,COVID,2020,May,C,Biorxiv
Marion,female,95,26832,COVID,2020,May,C,Biorxiv
Sofia,female,98,35763,COVID,2020,May,C,Biorxiv
Anamika,female,98,1329,COVID,2020,May,C,Biorxiv
Yipeng,male,90,31,COVID,2020,May,C,Biorxiv
Bryce,male,97,2854,COVID,2020,May,C,Biorxiv
Dario,male,99,26444,COVID,2020,May,C,Biorxiv
Feroza,female,94,100,COVID,2020,May,C,Biorxiv
You,male,83,3198,COVID,2020,May,C,Biorxiv
Fabrizio,male,99,20351,COVID,2020,May,C,Biorxiv
Aditya,male,99,19411,COVID,2020,May,C,Biorxiv
Sarthak,male,100,1174,COVID,2020,May,C,Biorxiv
Zhe,male,80,504,COVID,2020,May,C,Biorxiv
Jie,male,61,1651,COVID,2020,May,C,Biorxiv
Mengfei,female,58,19,COVID,2020,May,C,Biorxiv
Stephanie,female,98,66153,COVID,2020,May,C,Biorxiv
Nikki,female,93,11570,COVID,2020,May,C,Biorxiv
Neeltje,female,96,75,COVID,2020,May,C,Biorxiv
Thomas,male,99,129177,COVID,2020,May,C,Biorxiv
Emily,female,98,36641,COVID,2020,May,C,Biorxiv
Rania,female,98,6286,COVID,2020,May,C,Biorxiv
Izabela,female,98,7770,COVID,2020,May,C,Biorxiv
Davide,male,99,46537,COVID,2020,May,C,Biorxiv
Seth,male,99,7627,COVID,2020,May,C,Biorxiv
Ziwei,female,60,60,COVID,2020,May,C,Biorxiv
Saurav,male,100,2706,COVID,2020,May,C,Biorxiv
Diem,female,78,538,COVID,2020,May,C,Biorxiv
Jesse,male,93,16259,COVID,2020,May,C,Biorxiv
Xumin,male,71,7,COVID,2020,May,C,Biorxiv
Anastasia,female,98,12209,COVID,2020,May,C,Biorxiv
Karolina,female,98,28717,COVID,2020,May,C,Biorxiv
Jacob,male,99,25605,COVID,2020,May,C,Biorxiv
Lisha,female,95,417,COVID,2020,May,C,Biorxiv
Vlad,male,99,8203,COVID,2020,May,C,Biorxiv
Adam,male,99,101742,COVID,2020,May,C,Biorxiv
Farhan,male,99,5977,COVID,2020,May,C,Biorxiv
Thomas,male,99,129177,COVID,2020,May,C,Biorxiv
Bin,male,89,2162,COVID,2020,May,C,Biorxiv
Meriem,female,98,5739,COVID,2020,May,C,Biorxiv
Marika,female,98,12042,COVID,2020,May,C,Biorxiv
Zebin,male,86,7,COVID,2020,May,C,Biorxiv
Bornali,female,97,35,COVID,2020,May,C,Biorxiv
Kiyofumi,male,100,7,COVID,2020,May,C,Biorxiv
Philip,male,99,21773,COVID,2020,May,C,Biorxiv
Asif,male,99,9889,COVID,2020,May,C,Biorxiv
Giulia,female,99,29392,COVID,2020,May,C,Biorxiv
Kathryn,female,99,6915,COVID,2020,May,C,Biorxiv
Carlos,male,99,174998,COVID,2020,May,C,Biorxiv
Andreas,male,99,44818,COVID,2020,May,C,Biorxiv
Tousif,male,100,236,COVID,2020,May,C,Biorxiv
Jody,female,59,4108,COVID,2020,May,C,Biorxiv
Fabrizio,male,99,20351,COVID,2020,May,C,Biorxiv
Chittaranjan,male,100,273,COVID,2020,May,C,Biorxiv
Xuelan,female,75,4,COVID,2020,May,C,Biorxiv
Roger,male,99,34849,COVID,2020,May,C,Biorxiv
Alice,female,98,40209,COVID,2020,May,C,Biorxiv
Seth,male,99,7627,COVID,2020,May,C,Biorxiv
Yuling,female,89,57,COVID,2020,May,C,Biorxiv
Ricardo,male,99,70541,COVID,2020,May,C,Biorxiv
Per,male,97,5508,COVID,2020,May,C,Biorxiv
Clarisse,female,98,4067,COVID,2020,May,C,Biorxiv
Halim,male,97,5940,COVID,2020,May,C,Biorxiv
Chen,male,63,5576,COVID,2020,May,C,Biorxiv
Austen,male,98,2700,COVID,2020,May,C,Biorxiv
Meehyun,unknown,50,2,COVID,2020,May,C,Biorxiv
Simona,female,98,30359,COVID,2020,May,C,Biorxiv
Ashwin,male,99,4274,COVID,2020,May,C,Biorxiv
Sho,male,78,1320,COVID,2020,May,C,Biorxiv
Daniel,male,99,257742,COVID,2020,May,C,Biorxiv
Jiandong,male,100,9,COVID,2020,May,C,Biorxiv
Aniela,female,97,450,COVID,2020,May,C,Biorxiv
Katrina,female,98,6839,COVID,2020,May,C,Biorxiv
A.,male,71,2092,COVID,2020,May,C,Biorxiv
Hyeonuk,male,100,4,COVID,2020,May,C,Biorxiv
Atreyee,female,100,54,COVID,2020,May,C,Biorxiv
Nicholas,male,100,21206,COVID,2020,May,C,Biorxiv
Andrea,female,54,161059,COVID,2020,May,C,Biorxiv
E.,male,64,609,COVID,2020,May,C,Biorxiv
Arbaaz,male,100,115,COVID,2020,May,C,Biorxiv
Shuvam,male,100,94,COVID,2020,May,C,Biorxiv
Kari,female,68,6088,COVID,2020,May,C,Biorxiv
Kristel,female,98,1885,COVID,2020,May,C,Biorxiv
Wyler,male,92,12,COVID,2020,May,C,Biorxiv
Claire,female,98,32304,COVID,2020,May,C,Biorxiv
Larissa,female,99,21495,COVID,2020,May,C,Biorxiv
Shufeng,male,79,19,COVID,2020,May,C,Biorxiv
Alessia,female,98,21961,COVID,2020,May,C,Biorxiv
Zofia,female,98,2010,COVID,2020,May,C,Biorxiv
Ayal,male,89,76,COVID,2020,May,C,Biorxiv
Gerard,male,98,24838,COVID,2020,May,C,Biorxiv
Emanuele,male,97,17607,COVID,2020,May,C,Biorxiv
Kenneth,male,99,20555,COVID,2020,May,C,Biorxiv
Maddalena,female,98,1928,COVID,2020,May,C,Biorxiv
Wasco,male,97,36,COVID,2020,May,C,Biorxiv
Saam,male,87,584,COVID,2020,May,C,Biorxiv
Nicholas,male,100,21206,COVID,2020,May,C,Biorxiv
Blanca,female,99,14508,COVID,2020,May,C,Biorxiv
Chloe,female,98,10564,COVID,2020,May,C,Biorxiv
Lynda,female,98,6276,COVID,2020,May,C,Biorxiv
Leon,male,98,17420,COVID,2020,May,C,Biorxiv
U.,male,65,92,COVID,2020,May,C,Biorxiv
Jon,male,99,32478,COVID,2020,May,C,Biorxiv
Dafni,female,98,125,COVID,2020,May,C,Biorxiv
Sebastian,male,99,47850,COVID,2020,May,C,Biorxiv
Nadia,female,98,44698,COVID,2020,May,C,Biorxiv
Suman,male,75,6301,COVID,2020,May,C,Biorxiv
Mayte,female,98,3376,COVID,2020,May,C,Biorxiv
David,male,99,381770,COVID,2020,May,C,Biorxiv
Georg,male,99,4616,COVID,2020,May,C,Biorxiv
Gˇbor,male,99,11799,COVID,2020,May,C,Biorxiv
Mar≠a,female,98,11821,COVID,2020,May,C,Biorxiv
Yongfei,male,67,6,COVID,2020,May,C,Biorxiv
Jan,male,92,104026,COVID,2020,May,C,Biorxiv
Ali,male,94,240857,COVID,2020,May,C,Biorxiv
Fedaa,female,60,97,COVID,2020,May,C,Biorxiv
Monir,male,94,1868,COVID,2020,May,C,Biorxiv
Rory,male,94,7222,COVID,2020,May,C,Biorxiv
James,male,99,131879,COVID,2020,May,C,Biorxiv
Paul,male,99,140849,COVID,2020,May,C,Biorxiv
Sergio,male,99,81526,COVID,2020,May,C,Biorxiv
Rumi,female,65,511,COVID,2020,May,C,Biorxiv
Lin,female,58,6456,COVID,2020,May,C,Biorxiv
Juan,male,98,106011,COVID,2020,May,C,Biorxiv
Oscar,male,99,48539,COVID,2020,May,C,Biorxiv
Szymon,male,100,6650,COVID,2020,May,C,Biorxiv
M.,male,73,3216,COVID,2020,May,C,Biorxiv
Philippe,male,99,57297,COVID,2020,May,C,Biorxiv
Andrew,male,99,82448,COVID,2020,May,C,Biorxiv
Sk.,male,97,91,COVID,2020,May,C,Biorxiv
Andres,male,98,33708,COVID,2020,May,C,Biorxiv
Aitor,male,99,6365,COVID,2020,May,C,Biorxiv
Petra,female,98,52588,COVID,2020,May,C,Biorxiv
Lothar,male,99,1683,COVID,2020,May,C,Biorxiv
Tomer,male,98,522,COVID,2020,May,C,Biorxiv
?lvaro,male,99,3184,COVID,2020,May,C,Biorxiv
Fu,male,78,478,COVID,2020,May,C,Biorxiv
Brian,male,99,69588,COVID,2020,May,C,Biorxiv
Asim,male,99,4712,COVID,2020,May,C,Biorxiv
Thomas,male,99,129177,COVID,2020,May,C,Biorxiv
Igors,male,100,264,COVID,2020,May,C,Biorxiv
Angela,female,98,69937,COVID,2020,May,C,Biorxiv
Wen-Hsiang,male,100,4,COVID,2020,May,C,Biorxiv
Hemanth,male,100,1875,COVID,2020,May,C,Biorxiv
Irene,female,98,30206,COVID,2020,May,C,Biorxiv
Craig,male,100,24286,COVID,2020,May,C,Biorxiv
Paula,female,98,51503,COVID,2020,May,C,Biorxiv
Hua,male,52,891,COVID,2020,May,C,Biorxiv
Shifu,male,83,40,COVID,2020,May,C,Biorxiv
Emiliano,male,100,18125,COVID,2020,May,C,Biorxiv
Oliver,male,98,22853,COVID,2020,May,C,Biorxiv
Stephen,male,99,46085,COVID,2020,May,C,Biorxiv
Anindita,female,98,630,COVID,2020,May,C,Biorxiv
Erik,male,96,31753,COVID,2020,May,C,Biorxiv
Michael,male,99,211741,COVID,2020,May,C,Biorxiv
Paola,female,98,34326,COVID,2020,May,C,Biorxiv
Kajal,female,86,1417,COVID,2020,May,C,Biorxiv
Francesco,male,99,74458,COVID,2020,May,C,Biorxiv
Rianna,female,96,259,COVID,2020,May,C,Biorxiv
Charles,male,98,52754,COVID,2020,May,C,Biorxiv
Anna,female,98,184558,COVID,2020,May,C,Biorxiv
Mart≠,male,94,280,COVID,2020,May,C,Biorxiv
P.,male,71,747,COVID,2020,May,C,Biorxiv
Olivier,male,99,50237,COVID,2020,May,C,Biorxiv
Alan,male,99,44635,COVID,2020,May,C,Biorxiv
Xiaofeng,male,78,167,COVID,2020,May,C,Biorxiv
Ge,male,66,720,COVID,2020,May,C,Biorxiv
Fr?d?ric,male,98,11476,COVID,2020,May,C,Biorxiv
Xi,male,50,483,COVID,2020,May,C,Biorxiv
Chandrika,female,89,369,COVID,2020,May,C,Biorxiv
Gongxin,female,75,4,COVID,2020,May,C,Biorxiv
Tom,male,99,87429,COVID,2020,May,C,Biorxiv
Andy,male,95,64001,COVID,2020,May,C,Biorxiv
Bette,female,94,265,COVID,2020,May,C,Biorxiv
Sebastian,male,99,47850,COVID,2020,May,C,Biorxiv
C.,male,59,943,COVID,2020,May,C,Biorxiv
Virendra,male,99,1774,COVID,2020,May,C,Biorxiv
Subhasis,male,100,443,COVID,2020,May,C,Biorxiv
Mads,male,96,1442,COVID,2020,May,C,Biorxiv
Robert,male,99,145540,COVID,2020,May,C,Biorxiv
Divij,male,100,79,COVID,2020,May,C,Biorxiv
Christophe,male,98,60690,COVID,2020,May,C,Biorxiv
Christian,male,100,48300,COVID,2020,May,C,Biorxiv
Ahmed,male,98,156410,COVID,2020,May,C,Biorxiv
Manvendra,male,100,315,COVID,2020,May,C,Biorxiv
Taku,male,97,649,COVID,2020,May,C,Biorxiv
Manish,male,100,19543,COVID,2020,May,C,Biorxiv
Ewelina,female,98,14142,COVID,2020,May,C,Biorxiv
Ewelina,female,98,14142,COVID,2020,May,C,Biorxiv
Amresh,male,100,397,COVID,2020,May,C,Biorxiv
Jingcheng,male,92,13,COVID,2020,May,C,Biorxiv
Ahmad,male,98,61532,COVID,2020,May,C,Biorxiv
Simone,male,67,55421,COVID,2020,May,C,Biorxiv
Judith,female,98,14121,COVID,2020,May,C,Biorxiv
Shengsheng,male,57,7,COVID,2020,May,C,Biorxiv
Anna,female,98,184558,COVID,2020,May,C,Biorxiv
Phil,male,98,25391,COVID,2020,May,C,Biorxiv
A.L.,female,51,39,COVID,2020,May,C,Biorxiv
Yingxue,female,82,11,COVID,2020,May,C,Biorxiv
Matthew,male,100,51412,COVID,2020,May,C,Biorxiv
Peter,male,99,146529,COVID,2020,May,C,Biorxiv
Feria,female,54,59,COVID,2020,May,C,Biorxiv
Hao,male,84,2105,COVID,2020,May,C,Biorxiv
Zhijin,male,67,3,COVID,2020,May,C,Biorxiv
A.,male,71,2092,COVID,2020,May,C,Biorxiv
